Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
612840,,18/05/2021,,,,Ramanathapuram,Tamil Nadu,TN,193,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612841,,18/05/2021,,,,Ranipet,Tamil Nadu,TN,541,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612842,,18/05/2021,,,,Salem,Tamil Nadu,TN,657,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612843,,18/05/2021,,,,Sivaganga,Tamil Nadu,TN,179,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612844,,18/05/2021,,,,Tenkasi,Tamil Nadu,TN,343,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612845,,18/05/2021,,,,Thanjavur,Tamil Nadu,TN,492,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612846,,18/05/2021,,,,Theni,Tamil Nadu,TN,666,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612847,,18/05/2021,,,,Tirupathur,Tamil Nadu,TN,810,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612848,,18/05/2021,,,,Thiruvallur,Tamil Nadu,TN,1906,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612849,,18/05/2021,,,,Tiruvannamalai,Tamil Nadu,TN,466,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612850,,18/05/2021,,,,Thiruvarur,Tamil Nadu,TN,814,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612851,,18/05/2021,,,,Thoothukkudi,Tamil Nadu,TN,1361,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612852,,18/05/2021,,,,Tirunelveli,Tamil Nadu,TN,585,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612853,,18/05/2021,,,,Tiruppur,Tamil Nadu,TN,1557,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612854,,18/05/2021,,,,Tiruchirappalli,Tamil Nadu,TN,1278,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612855,,18/05/2021,,,,Vellore,Tamil Nadu,TN,524,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612856,,18/05/2021,,,,Viluppuram,Tamil Nadu,TN,248,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612857,,18/05/2021,,,,Virudhunagar,Tamil Nadu,TN,478,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612858,,18/05/2021,,,,Ariyalur,Tamil Nadu,TN,134,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612859,,18/05/2021,,,,Chengalpattu,Tamil Nadu,TN,2001,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612860,,18/05/2021,,,,Chennai,Tamil Nadu,TN,5509,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612861,,18/05/2021,,,,Coimbatore,Tamil Nadu,TN,1305,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612862,,18/05/2021,,,,Cuddalore,Tamil Nadu,TN,97,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612863,,18/05/2021,,,,Dharmapuri,Tamil Nadu,TN,453,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612864,,18/05/2021,,,,Dindigul,Tamil Nadu,TN,191,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612865,,18/05/2021,,,,Erode,Tamil Nadu,TN,669,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612866,,18/05/2021,,,,Kallakurichi,Tamil Nadu,TN,259,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612867,,18/05/2021,,,,Kancheepuram,Tamil Nadu,TN,300,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612868,,18/05/2021,,,,Kanyakumari,Tamil Nadu,TN,398,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612869,,18/05/2021,,,,Karur,Tamil Nadu,TN,5,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612870,,18/05/2021,,,,Krishnagiri,Tamil Nadu,TN,249,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612871,,18/05/2021,,,,Madurai,Tamil Nadu,TN,712,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612872,,18/05/2021,,,,Nagapattinam,Tamil Nadu,TN,265,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612873,,18/05/2021,,,,Namakkal,Tamil Nadu,TN,120,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612874,,18/05/2021,,,,Nilgiris,Tamil Nadu,TN,180,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612875,,18/05/2021,,,,Perambalur,Tamil Nadu,TN,139,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612876,,18/05/2021,,,,Pudukkottai,Tamil Nadu,TN,227,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612877,,18/05/2021,,,,Ramanathapuram,Tamil Nadu,TN,1,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612878,,18/05/2021,,,,Ranipet,Tamil Nadu,TN,450,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612879,,18/05/2021,,,,Salem,Tamil Nadu,TN,650,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612880,,18/05/2021,,,,Sivaganga,Tamil Nadu,TN,222,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612881,,18/05/2021,,,,Tenkasi,Tamil Nadu,TN,242,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612882,,18/05/2021,,,,Thanjavur,Tamil Nadu,TN,455,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612883,,18/05/2021,,,,Theni,Tamil Nadu,TN,442,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612884,,18/05/2021,,,,Tirupathur,Tamil Nadu,TN,405,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612885,,18/05/2021,,,,Thiruvallur,Tamil Nadu,TN,679,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612886,,18/05/2021,,,,Tiruvannamalai,Tamil Nadu,TN,462,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612887,,18/05/2021,,,,Thiruvarur,Tamil Nadu,TN,106,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612888,,18/05/2021,,,,Thoothukkudi,Tamil Nadu,TN,506,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612889,,18/05/2021,,,,Tirunelveli,Tamil Nadu,TN,676,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612890,,18/05/2021,,,,Tiruppur,Tamil Nadu,TN,741,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612891,,18/05/2021,,,,Tiruchirappalli,Tamil Nadu,TN,877,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612892,,18/05/2021,,,,Vellore,Tamil Nadu,TN,363,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612893,,18/05/2021,,,,Viluppuram,Tamil Nadu,TN,200,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612894,,18/05/2021,,,,Virudhunagar,Tamil Nadu,TN,672,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612895,,18/05/2021,,,,Chengalpattu,Tamil Nadu,TN,37,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612896,,18/05/2021,,,,Chennai,Tamil Nadu,TN,88,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612897,,18/05/2021,,,,Coimbatore,Tamil Nadu,TN,19,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612898,,18/05/2021,,,,Cuddalore,Tamil Nadu,TN,3,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612899,,18/05/2021,,,,Dharmapuri,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612900,,18/05/2021,,,,Dindigul,Tamil Nadu,TN,6,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612901,,18/05/2021,,,,Erode,Tamil Nadu,TN,3,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612902,,18/05/2021,,,,Kancheepuram,Tamil Nadu,TN,19,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612903,,18/05/2021,,,,Kanyakumari,Tamil Nadu,TN,20,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612904,,18/05/2021,,,,Karur,Tamil Nadu,TN,9,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612905,,18/05/2021,,,,Krishnagiri,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612906,,18/05/2021,,,,Madurai,Tamil Nadu,TN,15,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612907,,18/05/2021,,,,Nagapattinam,Tamil Nadu,TN,9,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612908,,18/05/2021,,,,Namakkal,Tamil Nadu,TN,1,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612909,,18/05/2021,,,,Nilgiris,Tamil Nadu,TN,4,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612910,,18/05/2021,,,,Perambalur,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612911,,18/05/2021,,,,Pudukkottai,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612912,,18/05/2021,,,,Ranipet,Tamil Nadu,TN,4,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612913,,18/05/2021,,,,Salem,Tamil Nadu,TN,16,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612914,,18/05/2021,,,,Sivaganga,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612915,,18/05/2021,,,,Tenkasi,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612916,,18/05/2021,,,,Thanjavur,Tamil Nadu,TN,9,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612917,,18/05/2021,,,,Theni,Tamil Nadu,TN,1,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612918,,18/05/2021,,,,Tirupathur,Tamil Nadu,TN,4,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612919,,18/05/2021,,,,Thiruvallur,Tamil Nadu,TN,27,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612920,,18/05/2021,,,,Tiruvannamalai,Tamil Nadu,TN,4,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612921,,18/05/2021,,,,Thoothukkudi,Tamil Nadu,TN,5,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612922,,18/05/2021,,,,Tirunelveli,Tamil Nadu,TN,3,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612923,,18/05/2021,,,,Tiruppur,Tamil Nadu,TN,3,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612924,,18/05/2021,,,,Tiruchirappalli,Tamil Nadu,TN,16,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612925,,18/05/2021,,,,Vellore,Tamil Nadu,TN,11,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612926,,18/05/2021,,,,Viluppuram,Tamil Nadu,TN,9,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612927,,18/05/2021,,,,Virudhunagar,Tamil Nadu,TN,7,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-21-COVID-19-6-PM.pdf,,,,,,
612928,,18/05/2021,,,,Mumbai,Maharashtra,MH,961,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612929,,18/05/2021,,,,Thane,Maharashtra,MH,800,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612930,,18/05/2021,,,,Palghar,Maharashtra,MH,377,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612931,,18/05/2021,,,,Raigad,Maharashtra,MH,421,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612932,,18/05/2021,,,,Ratnagiri,Maharashtra,MH,381,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612933,,18/05/2021,,,,Sindhudurg,Maharashtra,MH,223,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612934,,18/05/2021,,,,Pune,Maharashtra,MH,3705,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612935,,18/05/2021,,,,Satara,Maharashtra,MH,1270,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612936,,18/05/2021,,,,Sangli,Maharashtra,MH,1905,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612937,,18/05/2021,,,,Kolhapur,Maharashtra,MH,1501,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612938,,18/05/2021,,,,Solapur,Maharashtra,MH,2185,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612939,,18/05/2021,,,,Nashik,Maharashtra,MH,2262,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612940,,18/05/2021,,,,Mumbai,Maharashtra,MH,1874,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612941,,18/05/2021,,,,Thane,Maharashtra,MH,1513,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612942,,18/05/2021,,,,Palghar,Maharashtra,MH,11,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612943,,18/05/2021,,,,Raigad,Maharashtra,MH,850,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612944,,18/05/2021,,,,Ratnagiri,Maharashtra,MH,1088,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612945,,18/05/2021,,,,Sindhudurg,Maharashtra,MH,528,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612946,,18/05/2021,,,,Pune,Maharashtra,MH,7724,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612947,,18/05/2021,,,,Satara,Maharashtra,MH,3215,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612948,,18/05/2021,,,,Sangli,Maharashtra,MH,5246,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612949,,18/05/2021,,,,Kolhapur,Maharashtra,MH,1899,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612950,,18/05/2021,,,,Solapur,Maharashtra,MH,3097,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612951,,18/05/2021,,,,Nashik,Maharashtra,MH,6119,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612952,,18/05/2021,,,,Mumbai,Maharashtra,MH,44,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612953,,18/05/2021,,,,Thane,Maharashtra,MH,26,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612954,,18/05/2021,,,,Palghar,Maharashtra,MH,118,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612955,,18/05/2021,,,,Raigad,Maharashtra,MH,13,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612956,,18/05/2021,,,,Ratnagiri,Maharashtra,MH,38,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612957,,18/05/2021,,,,Sindhudurg,Maharashtra,MH,11,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612958,,18/05/2021,,,,Pune,Maharashtra,MH,52,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612959,,18/05/2021,,,,Satara,Maharashtra,MH,43,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612960,,18/05/2021,,,,Sangli,Maharashtra,MH,45,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612961,,18/05/2021,,,,Kolhapur,Maharashtra,MH,440,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612962,,18/05/2021,,,,Solapur,Maharashtra,MH,39,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612963,,18/05/2021,,,,Nashik,Maharashtra,MH,51,Deceased,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612964,,18/05/2021,,,,Mumbai,Maharashtra,MH,14,Migrated_Other,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612965,,18/05/2021,,,,Satara,Maharashtra,MH,1,Migrated_Other,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612966,,18/05/2021,,,,Ahmednagar,Maharashtra,MH,2045,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612967,,18/05/2021,,,,Jalgaon,Maharashtra,MH,542,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612968,,18/05/2021,,,,Nandurbar,Maharashtra,MH,85,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612969,,18/05/2021,,,,Dhule,Maharashtra,MH,374,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612970,,18/05/2021,,,,Aurangabad,Maharashtra,MH,537,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612971,,18/05/2021,,,,Jalna,Maharashtra,MH,147,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612972,,18/05/2021,,,,Beed,Maharashtra,MH,1295,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612973,,18/05/2021,,,,Latur,Maharashtra,MH,371,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612974,,18/05/2021,,,,Parbhani,Maharashtra,MH,262,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612975,,18/05/2021,,,,Hingoli,Maharashtra,MH,88,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612976,,18/05/2021,,,,Nanded,Maharashtra,MH,150,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612977,,18/05/2021,,,,Osmanabad,Maharashtra,MH,652,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612978,,18/05/2021,,,,Amravati,Maharashtra,MH,1042,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612979,,18/05/2021,,,,Akola,Maharashtra,MH,654,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612980,,18/05/2021,,,,Washim,Maharashtra,MH,193,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612981,,18/05/2021,,,,Buldhana,Maharashtra,MH,655,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612982,,18/05/2021,,,,Yavatmal,Maharashtra,MH,750,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612983,,18/05/2021,,,,Nagpur,Maharashtra,MH,1149,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612984,,18/05/2021,,,,Wardha,Maharashtra,MH,536,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612985,,18/05/2021,,,,Bhandara,Maharashtra,MH,147,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612986,,18/05/2021,,,,Gondia,Maharashtra,MH,184,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612987,,18/05/2021,,,,Gadchiroli,Maharashtra,MH,229,Hospitalized,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612988,,18/05/2021,,,,Ahmednagar,Maharashtra,MH,169,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612989,,18/05/2021,,,,Jalgaon,Maharashtra,MH,1044,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
612990,,18/05/2021,,,,Nandurbar,Maharashtra,MH,244,Recovered,,,https://twitter.com/ANI/status/1394667630296924164,,,,,,
